"date","lon","lat"
2014-03-13 12:25:04,-66.6765594482422,42.5537796020508
2014-03-13 13:25:04,-66.6747970581055,42.5386390686035
2014-03-13 14:27:04,-66.6876373291016,42.5324592590332
2014-03-13 17:28:39,-66.6751327514648,42.500171661377
2014-03-13 19:32:55,-66.657958984375,42.5233612060547
2014-03-13 20:33:32,-66.6535797119141,42.5380096435547
2014-03-13 22:36:59,-66.6369934082031,42.5733604431152
2014-03-14 00:43:11,-66.6603393554688,42.5884399414063
2014-03-14 04:50:04,-66.6587600708008,42.5420608520508
2014-03-14 05:53:04,-66.6635513305664,42.5202789306641
2014-03-14 06:53:04,-66.6797027587891,42.5161895751953
2014-03-14 07:57:26,-66.7047882080078,42.5173416137695
2014-03-14 12:10:39,-66.828727722168,42.5484199523926
2014-03-14 14:12:13,-66.8605117797852,42.5487518310547
2014-03-14 15:13:21,-66.844970703125,42.5365600585938
2014-03-14 16:14:23,-66.830322265625,42.5307083129883
2014-03-14 17:14:28,-66.8265686035156,42.535831451416
2014-03-14 18:15:04,-66.8135833740234,42.53955078125
2014-03-14 19:21:11,-66.8029403686523,42.546989440918
2014-03-14 22:30:29,-66.779411315918,42.5843200683594
2014-03-14 23:30:30,-66.7766571044922,42.6048583984375
2014-03-15 00:32:04,-66.7750396728516,42.619270324707
2014-03-15 01:33:04,-66.7701034545898,42.6281204223633
2014-03-15 02:38:26,-66.7453994750977,42.6220207214355
2014-03-15 03:39:43,-66.7279281616211,42.6049194335938
2014-03-15 06:46:15,-66.6325607299805,42.5211181640625
2014-03-15 07:48:38,-66.6045532226563,42.5112991333008
2014-03-15 08:51:41,-66.6008605957031,42.5105590820313
2014-03-15 09:54:30,-66.5931396484375,42.5223808288574
2014-03-15 11:55:54,-66.6462707519531,42.5457801818848
2014-03-15 14:59:17,-66.6907501220703,42.5522804260254
2014-03-15 18:04:45,-66.6393280029297,42.5403518676758
2014-03-15 19:04:46,-66.6079483032227,42.5339202880859
2014-03-15 20:05:46,-66.5715408325195,42.5329284667969
2014-03-15 21:08:00,-66.5424423217773,42.5366897583008
2014-03-16 00:12:38,-66.5511474609375,42.5824089050293
2014-03-16 01:16:10,-66.5737991333008,42.5995597839355
2014-03-16 03:21:54,-66.5942535400391,42.6138305664063
2014-03-16 04:22:08,-66.5849990844727,42.5986785888672
2014-03-16 05:22:09,-66.5817337036133,42.5864601135254
2014-03-16 08:25:31,-66.5327224731445,42.5267181396484
2014-03-16 09:27:10,-66.5232620239258,42.5161590576172
2014-03-16 10:29:31,-66.5164337158203,42.5150108337402
2014-03-16 13:29:46,-66.5446395874023,42.5196189880371
2014-03-16 14:30:22,-66.5523223876953,42.5138893127441
2014-03-16 16:30:23,-66.5350723266602,42.5029106140137
2014-03-16 17:30:28,-66.5175628662109,42.493091583252
2014-03-16 18:32:47,-66.4850463867188,42.5033798217773
2014-03-16 19:32:52,-66.4506301879883,42.5064697265625
2014-03-16 21:33:09,-66.4038467407227,42.5088691711426
2014-03-16 23:36:49,-66.4191665649414,42.5464401245117
2014-03-17 01:36:50,-66.4727096557617,42.5875587463379
2014-03-17 03:40:50,-66.5107421875,42.6231307983398
2014-03-17 04:40:52,-66.5237426757813,42.6198310852051
2014-03-17 05:41:30,-66.5369186401367,42.600959777832
2014-03-17 06:43:51,-66.5420227050781,42.5710105895996
2014-03-17 08:52:42,-66.5433502197266,42.520320892334
2014-03-17 10:54:16,-66.5733337402344,42.513729095459
2014-03-17 12:00:39,-66.6072311401367,42.5289192199707
2014-03-17 13:05:45,-66.642822265625,42.527889251709
2014-03-17 14:07:40,-66.6515808105469,42.5108299255371
2014-03-17 15:16:12,-66.6509628295898,42.5089302062988
2014-03-17 18:17:16,-66.5912628173828,42.5042610168457
2014-03-17 20:19:12,-66.5239562988281,42.4908790588379
2014-03-17 23:19:22,-66.4628601074219,42.4978790283203
2014-03-18 00:19:26,-66.4787216186523,42.5079917907715
2014-03-18 03:20:07,-66.5380783081055,42.5511512756348
2014-03-18 05:24:53,-66.5422668457031,42.5354499816895
2014-03-18 06:32:49,-66.5327301025391,42.512378692627
2014-03-18 08:40:27,-66.4854431152344,42.4927597045898
2014-03-18 11:46:17,-66.4532699584961,42.4815483093262
2014-03-18 14:54:07,-66.5419235229492,42.4866790771484
2014-03-18 16:59:07,-66.5598983764648,42.4892196655273
2014-03-18 18:03:18,-66.5649490356445,42.4699287414551
2014-03-18 19:13:20,-66.5472564697266,42.4581108093262
2014-03-18 20:21:20,-66.523567199707,42.439640045166
2014-03-18 21:21:24,-66.4935913085938,42.4346618652344
2014-03-18 22:21:46,-66.4660873413086,42.4362602233887
2014-03-18 23:25:25,-66.4600830078125,42.4383087158203
2014-03-19 00:26:36,-66.4628982543945,42.4420013427734
2014-03-19 01:29:04,-66.4740524291992,42.4381484985352
2014-03-19 04:40:59,-66.5576095581055,42.4057388305664
2014-03-19 06:42:30,-66.5512619018555,42.3696594238281
2014-03-19 09:51:20,-66.4588165283203,42.3096199035645
2014-03-19 13:13:15,-66.4714431762695,42.306339263916
2014-03-19 16:24:37,-66.5824432373047,42.339168548584
2014-03-19 18:26:04,-66.6110763549805,42.3819999694824
2014-03-19 20:44:40,-66.563591003418,42.4159889221191
2014-03-19 22:44:44,-66.5090484619141,42.4460983276367
2014-03-19 23:44:50,-66.4902496337891,42.460090637207
2014-03-20 00:53:26,-66.4797821044922,42.4773902893066
2014-03-20 01:54:38,-66.4766387939453,42.4914207458496
2014-03-20 02:56:12,-66.4833374023438,42.5061416625977
2014-03-20 03:56:16,-66.4890365600586,42.5251007080078
2014-03-20 06:04:44,-66.5259780883789,42.5495300292969
2014-03-20 07:04:46,-66.5055694580078,42.5410194396973
2014-03-20 08:07:59,-66.4812622070313,42.5414810180664
2014-03-20 10:22:05,-66.4055404663086,42.5199584960938
2014-03-20 11:23:43,-66.3849868774414,42.513729095459
2014-03-20 12:23:46,-66.3756103515625,42.5237503051758
2014-03-20 15:26:36,-66.449592590332,42.5710792541504
2014-03-20 16:30:04,-66.4717178344727,42.584831237793
2014-03-20 20:45:56,-66.4187622070313,42.5330390930176
2014-03-20 23:53:21,-66.3545913696289,42.500659942627
2014-03-21 01:55:48,-66.3874969482422,42.4983711242676
2014-03-21 04:57:27,-66.4865417480469,42.5498695373535
2014-03-21 05:57:34,-66.5059509277344,42.5634918212891
2014-03-21 07:01:37,-66.5050201416016,42.5554504394531
2014-03-21 08:10:26,-66.4961471557617,42.5377616882324
2014-03-21 09:17:37,-66.471076965332,42.5128517150879
2014-03-21 10:22:21,-66.4316329956055,42.4929695129395
2014-03-21 11:22:24,-66.4011917114258,42.4911613464355
2014-03-21 12:22:24,-66.3796691894531,42.4873008728027
2014-03-21 14:26:05,-66.4200134277344,42.48583984375
2014-03-21 15:27:51,-66.4417724609375,42.5061416625977
2014-03-21 16:30:24,-66.4667892456055,42.5253295898438
2014-03-21 17:35:09,-66.4944686889648,42.5426597595215
2014-03-21 19:41:56,-66.5073013305664,42.5297508239746
2014-03-21 20:41:56,-66.4891204833984,42.5206489562988
2014-03-21 23:50:34,-66.4159927368164,42.5258102416992
2014-03-22 01:50:41,-66.4164123535156,42.5178985595703
2014-03-22 02:51:48,-66.4341278076172,42.5208511352539
